x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2];Uncertainty V [m/s]
4.78584;1.09099;4.23341;0.608228;0.00174007;-0.000290865;0.0014326;0.00325201
5.14295;1.09099;4.23509;0.607117;0.00196389;-0.00029861;0.00137381;0.00333552
5.50007;1.09099;4.23216;0.607719;0.00199362;-0.000375314;0.00140045;0.00336357
5.85719;1.09099;4.22175;0.607365;0.00204818;-0.000479251;0.00155754;0.00346685
6.21431;1.09099;4.21308;0.603315;0.00190984;-0.000467412;0.00146326;0.00335316
6.57143;1.09099;4.20946;0.598475;0.00202423;-0.000392459;0.00149992;0.00342742
6.92855;1.09099;4.21046;0.594895;0.00226267;-0.000258703;0.00164381;0.00360855
7.28566;1.09099;4.21752;0.592161;0.00263789;-7.74218e-06;0.00172656;0.00381421
7.64278;1.09099;4.22832;0.593433;0.00271106;0.000262731;0.00213961;0.00402106
7.9999;1.09099;4.24218;0.599262;0.00237081;2.94494e-05;0.00250432;0.00403118
8.35702;1.09099;4.25071;0.60677;0.0019864;-0.000223145;0.00253826;0.00388358
8.71414;1.09099;4.25486;0.611576;0.00196819;-0.000369654;0.00243375;0.00383055
9.07126;1.09099;4.26441;0.612385;0.00214347;-0.000343805;0.00248927;0.00392969
9.42837;1.09099;4.2716;0.607098;0.00237769;-0.000257649;0.00287264;0.00418343
9.78549;1.09099;4.27457;0.600898;0.00207294;-0.00014796;0.00329753;0.00423103
10.1426;1.09099;4.27349;0.6028;0.00160498;-0.000405842;0.00329572;0.00404174
10.4997;1.09099;4.27424;0.605808;0.00163503;-0.000485472;0.00293998;0.00390513
10.8568;1.09099;4.27941;0.603906;0.00186671;-0.000423294;0.00292808;0.00399783
11.214;1.09099;4.2834;0.599532;0.00189534;-0.000384144;0.00298349;0.00403271
11.5711;1.09099;4.28972;0.591525;0.00170692;-0.000383774;0.00282825;0.00388809
11.9282;1.09099;4.29561;0.586251;0.00187516;-0.000460243;0.00276226;0.00393167
12.2853;1.09099;4.29346;0.587302;0.00165803;-0.000498625;0.00255124;0.00374578
12.6424;1.09099;4.28774;0.596659;0.00166182;-0.000547525;0.00238523;0.0036729
12.9996;1.09099;4.2887;0.606281;0.00157685;-0.000589754;0.00241028;0.00364561
13.3567;1.09099;4.29319;0.612374;0.00140155;-0.000665486;0.00290529;0.00378895
13.7138;1.09099;4.29357;0.614491;0.0014925;-0.000820838;0.00305388;0.00389289
14.0709;1.09099;4.28421;0.615511;0.00154162;-0.000915904;0.00332382;0.00402718
14.428;1.09099;4.27663;0.614803;0.00182486;-0.000961074;0.00328226;0.00412598
14.7852;1.09099;4.27854;0.613589;0.00200017;-0.000971917;0.00325198;0.00418416
15.1423;1.09099;4.28795;0.614308;0.0020491;-0.0010003;0.00310422;0.0041446
15.4994;1.09099;4.30033;0.618852;0.00206792;-0.00099868;0.00310324;0.00415177
15.8565;1.09099;4.31689;0.617042;0.00231132;-0.00104464;0.0030597;0.00423124
16.2136;1.09099;4.33064;0.607099;0.00249768;-0.00115233;0.00302537;0.00429071
16.5707;1.09099;4.33428;0.599639;0.0026274;-0.00112046;0.00295372;0.0043132
16.9279;1.09099;4.32882;0.593953;0.00251586;-0.00108964;0.00295022;0.00426852
17.285;1.09099;4.32551;0.586126;0.00199756;-0.000946138;0.00295429;0.00406278
17.6421;1.09099;4.32542;0.57974;0.0020651;-0.000587477;0.00261088;0.00394799
17.9992;1.09099;4.32349;0.573382;0.00240922;-0.000399493;0.0023516;0.00398364
18.3563;1.09099;4.31746;0.566123;0.00212966;-0.000198029;0.00267741;0.00400294
18.7135;1.09099;4.31901;0.562528;0.00190919;0.000111544;0.00305868;0.00406935
19.0706;1.09099;4.32391;0.56224;0.00183435;0.000112046;0.00392246;0.00438057
19.4277;1.09099;4.32008;0.563459;0.00151324;8.14008e-05;0.0049081;0.0046265
19.7848;1.09099;4.31903;0.56363;0.00123689;-0.000217324;0.0064329;0.00505628
20.1419;1.09099;4.32217;0.556408;0.00111721;-0.000398572;0.00738722;0.00532429
20.499;1.09099;4.32505;0.548644;0.00104447;-0.000712899;0.00743603;0.0053168
20.8562;1.09099;4.32554;0.541269;0.000950502;-0.000863233;0.00708922;0.00517678
21.2133;1.09099;4.32066;0.535117;0.000866425;-0.000740991;0.00658289;0.00498308
21.5704;1.09099;4.31455;0.530128;0.00101374;-0.00096939;0.00623965;0.00491711
21.9275;1.09099;4.30992;0.526286;0.00137878;-0.00146823;0.00581366;0.00489641
22.2846;1.09099;4.30917;0.519286;0.00166081;-0.00168167;0.00514467;0.00476287
22.6418;1.09099;4.3128;0.507174;0.00173909;-0.00140307;0.00432233;0.00449497
22.9989;1.09099;4.31756;0.497389;0.00219299;-0.00144803;0.00435644;0.00467241
23.356;1.09099;4.32069;0.49383;0.00245912;-0.00153093;0.00470259;0.00488594
23.7131;1.09099;4.32539;0.494994;0.00243072;-0.00156396;0.00529901;0.005076
24.0702;1.09099;4.32817;0.504519;0.00233692;-0.00135718;0.00615032;0.00531891
24.4273;1.09099;4.32803;0.512164;0.00215033;-0.000908665;0.00792821;0.00579613
24.7845;1.09099;4.32486;0.508166;0.00191029;-0.000424306;0.0098857;0.00627056
25.1416;1.09099;4.31723;0.498712;0.00173357;-0.000618512;0.0126447;0.00692298
25.4987;1.09099;4.30481;0.496742;0.00177068;-0.00158874;0.0125037;0.00689792
25.8558;1.09099;4.29403;0.497978;0.00201757;-0.00181861;0.010219;0.0063866
26.2129;1.09099;4.2896;0.495429;0.00229373;-0.00167921;0.00883753;0.00609132
26.5701;1.09099;4.29224;0.487649;0.00268745;-0.00165149;0.00933335;0.00633003
26.9272;1.09099;4.29858;0.478423;0.00308501;-0.00205759;0.00995571;0.00659311
27.2843;1.09099;4.29958;0.46734;0.00324918;-0.00260508;0.00952986;0.00652662
27.6414;1.09099;4.29954;0.457732;0.00298469;-0.00245116;0.0091289;0.00635442
27.9985;1.09099;4.30816;0.457262;0.00272637;-0.00242761;0.00857756;0.00613839
28.3556;1.09099;4.32247;0.456493;0.00279701;-0.00257372;0.00853329;0.00614554
28.7128;1.09099;4.33797;0.448591;0.00266427;-0.00231643;0.00941493;0.00634539
29.0699;1.09099;4.34716;0.445393;0.00249204;-0.0015797;0.0110808;0.00672628
29.427;1.09099;4.3531;0.452443;0.00266339;-0.000423212;0.0128171;0.00718342
29.7841;1.09099;4.36014;0.46022;0.00322241;0.000669391;0.0129812;0.0073493
30.1412;1.09099;4.36472;0.45163;0.00285055;0.000957688;0.0130982;0.00729125
30.4984;1.09099;4.36689;0.43788;0.00272521;0.000402101;0.0138168;0.00742562
30.8555;1.09099;4.36893;0.431592;0.00280187;-0.000546185;0.0122418;0.00708134
31.2126;1.09099;4.36561;0.433256;0.00240038;-0.00132789;0.00989643;0.00640229
31.5697;1.09099;4.35405;0.431992;0.00233932;-0.00156691;0.00856226;0.00602815
31.9268;1.09099;4.34805;0.422462;0.002259;-0.00092222;0.00762538;0.00574003
32.284;1.09099;4.35234;0.412434;0.00186027;-0.00015391;0.00679878;0.00537248
32.6411;1.09099;4.35454;0.410602;0.00180344;2.54563e-05;0.00709879;0.00544739
32.9982;1.09099;4.35798;0.410336;0.00201279;0.000133199;0.00787009;0.00573959
33.3553;1.09099;4.36515;0.411529;0.00212581;0.000166269;0.00861142;0.00598254
33.7124;1.09099;4.37838;0.411772;0.00224148;-0.000339645;0.00862979;0.00601977
34.0695;1.09099;4.39278;0.409656;0.00235379;-0.000397976;0.00813697;0.00591348
34.4267;1.09099;4.40284;0.410966;0.00281581;0.000137213;0.00794283;0.0059885
34.7838;1.09099;4.40526;0.407117;0.00307127;0.000741745;0.00884556;0.0063026
35.1409;1.09099;4.39975;0.400903;0.00264003;0.000963694;0.0102188;0.00654697
35.498;1.09099;4.39562;0.39622;0.00235789;0.00107125;0.0118654;0.00688556
35.8551;1.09099;4.39252;0.390801;0.0024145;0.00101596;0.0138616;0.00736571
36.2123;1.09099;4.39003;0.374408;0.00300806;0.000797795;0.0147564;0.00769512
36.5694;1.09099;4.39326;0.353052;0.00334903;0.000275993;0.0137908;0.00755862
36.9265;1.09099;4.40583;0.334629;0.00327203;-0.00033797;0.0121317;0.0071656
37.2836;1.09099;4.40582;0.330153;0.00295027;-0.00102386;0.0105223;0.00670138
37.6407;1.09099;4.40339;0.334147;0.00255094;-0.00146265;0.00995094;0.00645546
37.9978;1.09099;4.40735;0.340034;0.00252007;-0.00213163;0.0104686;0.00657994
38.355;1.09099;4.41757;0.34709;0.00303259;-0.00272029;0.0116126;0.00698693
38.7121;1.09099;4.43362;0.347513;0.00321506;-0.00302662;0.0130144;0.00735514
39.0692;1.09099;4.44428;0.339116;0.00347135;-0.00310196;0.0131285;0.00743861
39.4263;1.09099;4.44296;0.331245;0.00349561;-0.00254457;0.0125567;0.0073149
39.7834;1.09099;4.43518;0.326308;0.00335185;-0.00167438;0.0120517;0.00716555
40.1406;1.09099;4.43176;0.320846;0.00351525;-0.00104607;0.0123088;0.00726271
40.4977;1.09099;4.43404;0.313004;0.0034393;-0.000641887;0.0131723;0.00744124
40.8548;1.09099;4.43612;0.305936;0.00307678;-0.000289211;0.014189;0.00758635
41.2119;1.09099;4.43856;0.305489;0.00287622;-0.00047072;0.0157224;0.00787372
41.569;1.09099;4.43967;0.305616;0.00269895;-0.000884003;0.0179281;0.00829198
41.9261;1.09099;4.44486;0.30357;0.00264345;-0.00101248;0.0197946;0.00864833
42.2833;1.09099;4.45097;0.294932;0.00287519;-0.0012159;0.0188779;0.00851529
42.6404;1.09099;4.45699;0.288497;0.00305557;-0.00104591;0.0151128;0.0077821
42.9975;1.09099;4.46334;0.286286;0.00322837;-0.000870701;0.0121091;0.00715017
43.3546;1.09099;4.46797;0.287971;0.00330273;-0.000619916;0.0104032;0.00675917
43.7117;1.09099;4.46989;0.295263;0.00347619;-7.92923e-05;0.0102586;0.0067663
44.0689;1.09099;4.4667;0.306921;0.00390653;0.000801592;0.0102166;0.00686128
44.426;1.09099;4.46354;0.302948;0.0037574;0.00156131;0.0103898;0.00686712
44.7831;1.09099;4.46234;0.273345;0.00360107;0.00160725;0.0109457;0.00696342
45.1402;1.09099;4.46155;0.244869;0.00370627;0.000593927;0.0120166;0.00723944
45.4973;1.09099;4.46239;0.23791;0.00407326;-0.00030978;0.0128175;0.0075035
45.8545;1.09099;4.47139;0.253866;0.00561587;-0.000285337;0.0140104;0.00808832
-44.8536;0.73387;3.82555;0.44137;0.00324526;1.78506e-05;0.00404848;0.00493077
-44.4965;0.73387;3.82163;0.438548;0.00297189;-0.000173045;0.00285022;0.00440534
-44.1394;0.73387;3.82181;0.437519;0.00308094;-0.000283565;0.00265279;0.00437178
-43.7823;0.73387;3.8192;0.439922;0.00281545;-0.000137743;0.00235279;0.0041506
-43.4251;0.73387;3.80999;0.442874;0.00253496;-6.65455e-05;0.00199055;0.00388395
-43.068;0.73387;3.79987;0.447201;0.002448;-5.65375e-05;0.00198129;0.00384243
-42.7109;0.73387;3.79351;0.452781;0.00235511;-0.00022689;0.00227454;0.00392838
-42.3538;0.73387;3.79216;0.458824;0.0025984;-0.000723704;0.00246101;0.00410667
-41.9967;0.73387;3.79289;0.467741;0.0025866;-0.000893201;0.00275065;0.00421792
-41.6396;0.73387;3.79345;0.47835;0.00241044;-0.000798837;0.00260285;0.0040879
-41.2824;0.73387;3.79249;0.484549;0.00216073;-0.000466494;0.00225016;0.00383444
-40.9253;0.73387;3.78836;0.486462;0.00215377;-0.000515793;0.00211264;0.00377112
-40.5682;0.73387;3.78154;0.489755;0.0021811;-0.000656136;0.00220922;0.00382549
-40.2111;0.73387;3.77592;0.491196;0.00200059;-0.000385932;0.00196161;0.00363419
-39.854;0.73387;3.77372;0.491297;0.00206157;-0.000189526;0.00159667;0.00349201
-39.4968;0.73387;3.76969;0.489015;0.00203239;-0.000117581;0.00153829;0.00344997
-39.1397;0.73387;3.76987;0.485568;0.00202943;-0.000220481;0.00138366;0.00337298
-38.7826;0.73387;3.77558;0.484996;0.0020423;-0.000204485;0.00116831;0.0032714
-38.4255;0.73387;3.77781;0.485723;0.0022908;-0.000169894;0.00129408;0.00345682
-38.0684;0.73387;3.77832;0.488052;0.00201642;-3.72168e-05;0.00136389;0.00335674
-37.7113;0.73387;3.77925;0.491681;0.00190924;0.000109252;0.00110523;0.0031699
-37.3541;0.73387;3.78364;0.499788;0.00224499;0.000151519;0.00109271;0.00333552
-36.997;0.73387;3.78629;0.509656;0.0022718;9.29516e-05;0.00109253;0.0033488
-36.6399;0.73387;3.78735;0.518645;0.00204904;-0.000126899;0.00120345;0.00329266
-36.2828;0.73387;3.79586;0.525995;0.00210522;2.19232e-05;0.00137989;0.00340838
-35.9257;0.73387;3.80363;0.526956;0.00257052;0.000121331;0.001484;0.00367629
-35.5685;0.73387;3.81526;0.527172;0.00221444;-1.91494e-05;0.00141497;0.00347822
-35.2114;0.73387;3.82578;0.529942;0.00245891;2.73383e-05;0.0014213;0.00359639
-34.8543;0.73387;3.82782;0.530699;0.00300869;0.000221441;0.00147093;0.0038642
-34.4972;0.73387;3.82132;0.534688;0.00273695;0.000203182;0.00148237;0.00375025
-34.1401;0.73387;3.81358;0.542166;0.00290168;-7.36849e-05;0.00139875;0.00378613
-33.783;0.73387;3.81211;0.545012;0.00268293;-0.000173084;0.00147164;0.00372137
-33.4258;0.73387;3.81789;0.546637;0.00281596;-0.000391842;0.00137251;0.00373651
-33.0687;0.73387;3.82403;0.552252;0.00275996;-0.00027292;0.00139012;0.00371935
-32.7116;0.73387;3.82184;0.555947;0.00229315;-8.23711e-05;0.0014616;0.00353777
-32.3545;0.73387;3.8249;0.554331;0.00218315;-0.000204996;0.00139093;0.00345161
-31.9974;0.73387;3.84135;0.553541;0.00194523;-0.00011588;0.00138456;0.00333156
-31.6402;0.73387;3.86124;0.557564;0.00173288;4.3419e-05;0.00147591;0.00327047
-31.2831;0.73387;3.87324;0.561799;0.00147361;9.01842e-06;0.00147742;0.00313636
-30.926;0.73387;3.87677;0.561136;0.00164353;3.78728e-05;0.0014924;0.00323313
-30.5689;0.73387;3.87927;0.562778;0.00203711;6.49631e-05;0.00161443;0.00348881
-30.2118;0.73387;3.87676;0.567605;0.00234263;0.000117769;0.00157692;0.00361458
-29.8546;0.73387;3.8704;0.575183;0.00320239;0.000129078;0.00154681;0.00397878
-29.4975;0.73387;3.86745;0.58046;0.00516777;0.000124979;0.00167615;0.0047763
-29.1404;0.73387;3.86662;0.582682;0.00575858;2.28691e-05;0.00172513;0.00499457
-28.7833;0.73387;3.86516;0.583625;0.00526863;0.000234171;0.00186731;0.00487714
-28.4262;0.73387;3.86518;0.586615;0.00537377;0.000573136;0.00220512;0.00502623
-28.0691;0.73387;3.86709;0.587402;0.00609951;0.000934588;0.00257186;0.00537629
-27.7119;0.73387;3.87028;0.590424;0.00549783;0.000532348;0.00259362;0.00519341
-27.3548;0.73387;3.87457;0.591793;0.00513538;0.000820536;0.00264696;0.00509324
-26.9977;0.73387;3.88019;0.591283;0.00605981;0.0012976;0.0022936;0.00527681
-26.6406;0.73387;3.88479;0.589904;0.00688276;0.00168426;0.00246897;0.00558323
-26.2835;0.73387;3.88429;0.59103;0.0062831;0.00156832;0.0027264;0.00548011
-25.9263;0.73387;3.88895;0.592687;0.00529318;0.00114529;0.00233794;0.00504352
-25.5692;0.73387;3.8973;0.592458;0.00495218;0.000936554;0.00226975;0.00490644
-25.2121;0.73387;3.90403;0.591079;0.00423773;0.000977873;0.0022903;0.00466477
-24.855;0.73387;3.91288;0.589229;0.00323501;0.000917347;0.0022095;0.00426009
-24.4979;0.73387;3.92044;0.587655;0.00256934;0.000765697;0.00174062;0.00379032
-24.1408;0.73387;3.92452;0.589583;0.00180498;0.000330931;0.00129455;0.00321431
-23.7836;0.73387;3.93084;0.591714;0.00152071;4.49125e-05;0.00110335;0.00295751
-23.4265;0.73387;3.93795;0.59259;0.00149688;-2.93227e-05;0.000941178;0.00285076
-23.0694;0.73387;3.94071;0.595214;0.00135474;-4.33005e-05;0.000858192;0.00271596
-22.7123;0.73387;3.93523;0.599329;0.0012481;-7.11931e-06;0.000713197;0.00255689
-22.3552;0.73387;3.93151;0.604571;0.00137569;-7.33911e-05;0.000764228;0.00267078
-21.998;0.73387;3.93111;0.609282;0.00143279;-0.000279393;0.000744731;0.00269415
-21.6409;0.73387;3.93519;0.615173;0.0014849;-0.00031217;0.000646911;0.00266572
-21.2838;0.73387;3.93573;0.623525;0.00163728;-0.000309646;0.000630312;0.0027493
-20.9267;0.73387;3.93418;0.630373;0.00185469;-0.000526049;0.000782324;0.0029648
-20.5696;0.73387;3.93792;0.635601;0.0018842;-0.000723241;0.0010566;0.00313092
-20.2125;0.73387;3.94189;0.640693;0.00216883;-0.000781756;0.00123498;0.00336839
-19.8553;0.73387;3.94413;0.639014;0.0020618;-0.000536868;0.00118593;0.00329025
-19.4982;0.73387;3.94235;0.63654;0.00178989;-0.000325132;0.00137369;0.00324735
-19.1411;0.73387;3.93581;0.637901;0.00193876;-0.000310854;0.00133597;0.0033039
-18.784;0.73387;3.92816;0.635471;0.00195027;-0.000350499;0.00157807;0.00342945
-18.4269;0.73387;3.92226;0.630889;0.0020475;-0.000511528;0.00185858;0.00360836
-18.0697;0.73387;3.92021;0.628205;0.0022344;-0.000658734;0.00194614;0.00373298
-17.7126;0.73387;3.93154;0.627122;0.00250517;-0.000633462;0.00162402;0.00370998
-17.3555;0.73387;3.9528;0.628211;0.00291074;-0.000705118;0.00163096;0.00389089
-16.9984;0.73387;3.97045;0.629947;0.00299616;-0.000684356;0.00189412;0.00403744
-16.6413;0.73387;3.97716;0.633344;0.00384379;-0.00067156;0.00207548;0.00444937
-16.2842;0.73387;3.98108;0.633491;0.00458745;-0.000570574;0.00203447;0.00470605
-15.927;0.73387;3.98945;0.632337;0.00538717;-0.000357808;0.00216846;0.00501851
-15.5699;0.73387;3.99341;0.632051;0.00444569;-0.000236483;0.00253596;0.00482412
-15.2128;0.73387;3.99171;0.632461;0.00357486;3.18878e-05;0.00286768;0.00463413
-14.8557;0.73387;3.99486;0.63475;0.00278524;-2.19865e-05;0.00260499;0.0042388
-14.4986;0.73387;4.00372;0.639647;0.00237169;0.000134103;0.00240104;0.00398862
-14.1414;0.73387;4.01365;0.641974;0.00263118;0.000236062;0.00215123;0.00399266
-13.7843;0.73387;4.02743;0.640129;0.00342974;-9.40571e-05;0.00193563;0.00422901
-13.4272;0.73387;4.04063;0.637394;0.00425029;0.00010921;0.00188505;0.00452229
-13.0701;0.73387;4.04811;0.638411;0.00653435;0.000279592;0.00170815;0.00524166
-12.713;0.73387;4.05455;0.635935;0.00903152;0.000139899;0.00176861;0.00600004
-12.3558;0.73387;4.05938;0.632542;0.00894728;0.00015495;0.00180637;0.00598711
-11.9987;0.73387;4.05759;0.629991;0.00803445;0.000364118;0.00187958;0.00574863
-11.6416;0.73387;4.04992;0.629313;0.00732129;0.00046658;0.00185283;0.00552996
-11.2845;0.73387;4.04825;0.627063;0.00733628;0.000650828;0.00185463;0.00553501
-10.9274;0.73387;4.04715;0.627293;0.00687034;0.000583036;0.00177349;0.00536775
-10.5703;0.73387;4.04233;0.630339;0.00694143;0.000233563;0.00162495;0.00534365
-10.2131;0.73387;4.03964;0.634213;0.00665281;7.68526e-05;0.00160187;0.00524553
-9.85602;0.73387;4.04353;0.634307;0.00690508;0.000327538;0.00175558;0.00537298
-9.4989;0.73387;4.05133;0.631428;0.00621592;6.71418e-05;0.00165659;0.00512266
-9.14178;0.73387;4.06168;0.629274;0.00612124;-0.000180759;0.00167851;0.00509894
-8.78466;0.73387;4.06649;0.62733;0.00666458;-0.000160086;0.00168459;0.00527547
-8.42755;0.73387;4.0678;0.62967;0.00631523;-0.000237908;0.00167319;0.00516024
-8.07043;0.73387;4.07345;0.632906;0.00560179;-0.000200882;0.00166075;0.00492021
-7.71331;0.73387;4.07958;0.632528;0.00569755;-0.0001241;0.00180393;0.00500049
-7.35619;0.73387;4.07904;0.633487;0.00580076;-9.62753e-05;0.00172202;0.00500759
-6.99907;0.73387;4.0807;0.635884;0.00682826;-6.32946e-05;0.0015988;0.00530002
-6.64195;0.73387;4.08349;0.63424;0.00729269;-5.37784e-05;0.00168295;0.00546981
-6.28484;0.73387;4.08534;0.633027;0.0067661;-6.36123e-05;0.00188842;0.00537107
-5.92772;0.73387;4.08677;0.632123;0.00527158;-4.17127e-05;0.00195848;0.0049092
-5.5706;0.73387;4.09128;0.629012;0.00525557;-0.000168389;0.00207562;0.00494341
-5.21348;0.73387;4.09732;0.625705;0.00556713;-0.000270446;0.00210055;0.00505558
-4.85636;0.73387;4.10846;0.624323;0.0056548;-0.000442597;0.00190813;0.00502093
-4.49924;0.73387;4.11319;0.626147;0.00543291;-0.000341664;0.00174426;0.00489121
-4.14212;0.73387;4.11486;0.627887;0.00578613;-0.000364894;0.00168435;0.00499015
-3.78501;0.73387;4.12327;0.627669;0.00561159;-0.000172603;0.00199096;0.00503407
-3.42789;0.73387;4.13375;0.630605;0.00529585;1.02001e-05;0.00180545;0.00486528
-3.07077;0.73387;4.13905;0.638428;0.00490313;-4.76307e-05;0.00147831;0.0046121
-2.71365;0.73387;4.14608;0.64483;0.00448213;-0.000120736;0.00115752;0.00433577
-2.35653;0.73387;4.14884;0.645894;0.00375611;-4.18199e-05;0.00113928;0.00403955
-1.99941;0.73387;4.14726;0.644033;0.00331566;-8.3331e-06;0.00108719;0.00383095
-1.6423;0.73387;4.14734;0.641714;0.00252228;5.29638e-05;0.000918538;0.00338665
-1.28518;0.73387;4.14963;0.639377;0.00219452;0.000289177;0.000983078;0.00325453
-0.928059;0.73387;4.15498;0.634802;0.00185655;0.000233641;0.00106518;0.00312075
-0.570941;0.73387;4.15636;0.627785;0.00153396;-1.3745e-05;0.00104923;0.00293439
-0.213822;0.73387;4.15577;0.623217;0.00154306;-5.07567e-05;0.00105535;0.00294302
0.143296;0.73387;4.15683;0.620287;0.00155739;-2.55849e-05;0.000968475;0.00290164
0.500414;0.73387;4.15901;0.61707;0.00150452;-3.70528e-05;0.00105032;0.00291824
0.857533;0.73387;4.16116;0.615689;0.00148062;-0.000141245;0.00114712;0.00295958
1.21465;0.73387;4.16435;0.614067;0.0014448;-0.000285606;0.00131825;0.00303483
1.57177;0.73387;4.16806;0.61059;0.00151466;-0.000364273;0.00137942;0.00310595
1.92889;0.73387;4.17448;0.60735;0.00186859;-0.000466634;0.00152561;0.00336363
2.28601;0.73387;4.18246;0.603632;0.00279317;-0.000629815;0.00149383;0.00378021
2.64312;0.73387;4.18904;0.602822;0.00372951;-0.000572;0.00137198;0.00412371
3.00024;0.73387;4.19705;0.605265;0.00440643;-0.000555107;0.0013281;0.00437208
3.35736;0.73387;4.20925;0.609397;0.00418781;-0.000287133;0.00130475;0.00427884
3.71448;0.73387;4.22442;0.612532;0.00346873;-0.000112076;0.00143365;0.00404243
4.0716;0.73387;4.23576;0.614754;0.00297645;-0.000167754;0.00146146;0.00384617
4.42872;0.73387;4.23918;0.614463;0.00197648;-0.000259398;0.00141404;0.00336181
4.78584;0.73387;4.23794;0.613424;0.00159541;-0.000204984;0.00136031;0.00313886
5.14295;0.73387;4.23774;0.61294;0.00177777;-0.000174587;0.00144138;0.00327574
5.50007;0.73387;4.23413;0.613615;0.00200334;-0.000275728;0.00159896;0.00346521
5.85719;0.73387;4.22851;0.6119;0.00203527;-0.000381305;0.00152961;0.00344716
6.21431;0.73387;4.22288;0.607113;0.00184935;-0.000360512;0.00143735;0.00330993
6.57143;0.73387;4.21946;0.604617;0.00188725;-0.000245484;0.00149503;0.00335771
6.92855;0.73387;4.21594;0.601796;0.00219243;-0.000212811;0.00168969;0.00359727
