x,y,rho,u,v,p,uu,vv,ww,_uv,
1.2337211,0.90917575,0.99884039,1.0398149,0.14804497,0.99851787,7.06E-06,3.40E-08,8.21E-12,1.39E-06,
-0.27211064,0.92971855,0.99694395,1.0880593,0.29135996,0.99590719,4.08E-06,2.72E-07,3.07E-12,-8.96E-07,
-0.250287,0.92971855,0.99689007,1.090593,0.28992644,0.99582636,2.59E-05,1.09E-06,3.04E-12,-3.00E-06,
-0.22846334,0.92971855,0.99683285,1.0931147,0.28835031,0.99575335,3.53E-06,4.09E-07,2.93E-12,4.43E-07,
-0.20663969,0.92971855,0.99679548,1.0955759,0.28662893,0.99569213,1.62E-05,1.37E-06,2.87E-12,-3.98E-06,
-0.18481605,0.92971855,0.99673486,1.0980095,0.28476924,0.99562055,3.92E-06,1.55E-07,2.99E-12,4.60E-07,
-0.16299239,0.92971855,0.9966957,1.1003768,0.28276417,0.99555165,1.85E-05,8.43E-07,3.21E-12,-1.97E-06,
-0.14116874,0.92971855,0.99665326,1.1026831,0.28062147,0.995502,1.42E-05,6.45E-07,3.43E-12,-2.29E-06,
-0.11934509,0.92971855,0.9966116,1.1049286,0.27834079,0.99543536,2.41E-08,1.05E-06,3.63E-12,1.60E-06,
-0.097521447,0.92971855,0.99657786,1.1070737,0.27592784,0.99539375,1.12E-05,6.14E-07,3.90E-12,-2.94E-06,
-0.075697795,0.92971855,0.9965421,1.1091408,0.27338526,0.99533445,1.35E-05,9.28E-07,4.42E-12,-9.51E-07,
-0.053874146,0.92971855,0.99650753,1.1111081,0.27072042,0.99529958,1.10E-05,6.31E-07,5.28E-12,-2.01E-06,
-0.032050498,0.92971855,0.9964745,1.112977,0.26793712,0.99524939,1.03E-06,2.93E-07,6.30E-12,2.04E-06,
-0.01022685,0.92971855,0.99645609,1.114715,0.26503968,0.99521887,2.87E-05,7.11E-07,7.27E-12,-3.81E-06,
0.011596798,0.92971855,0.99643576,1.1163428,0.26203546,0.99517363,3.58E-05,1.91E-06,8.07E-12,-6.88E-06,
0.033420447,0.92971855,0.99641222,1.1178596,0.25893787,0.99515247,1.00E-05,5.71E-07,8.49E-12,-2.14E-06,
0.055244096,0.92971855,0.99639761,1.1192288,0.25574747,0.99513,2.47E-06,6.07E-07,8.33E-12,-1.81E-06,
0.077067748,0.92971855,0.99638736,1.1204596,0.25247514,0.99511343,1.01E-05,1.21E-06,7.76E-12,-3.20E-06,
0.098891392,0.92971855,0.99637866,1.1215404,0.24913479,0.99510056,1.92E-05,4.05E-07,7.02E-12,-1.89E-06,
0.12071504,0.92971855,0.99637204,1.1225437,0.24574399,0.99508941,8.53E-08,3.70E-07,6.18E-12,1.04E-06,
0.1425387,0.92971855,0.99637592,1.1233641,0.24229576,0.99508601,3.28E-05,1.01E-06,5.82E-12,-3.18E-06,
0.16436234,0.92971855,0.99637407,1.1240317,0.23879857,0.99509954,2.66E-05,1.70E-06,6.43E-12,-3.61E-06,
0.18618599,0.92971855,0.99637222,1.1245416,0.2352712,0.99510229,3.30E-06,2.98E-09,7.73E-12,1.09E-06,
0.20800963,0.92971855,0.99638397,1.1248784,0.23171185,0.99512631,0,6.30E-07,9.26E-12,1.92E-06,
0.22983329,0.92971855,0.99640548,1.1250225,0.22813965,0.9951359,1.29E-05,1.33E-06,1.09E-11,-3.60E-06,
0.25165692,0.92971855,0.99642342,1.1250119,0.22456877,0.99517179,8.29E-06,1.01E-07,1.23E-11,4.58E-07,
0.27348059,0.92971855,0.99644125,1.124842,0.22100587,0.9952054,1.82E-07,0,1.32E-11,3.55E-06,
0.29530424,0.92971855,0.99647933,1.1244768,0.21745902,0.99522781,1.34E-05,5.23E-07,1.34E-11,-4.05E-07,
0.31712788,0.92971855,0.99650276,1.1239605,0.21394508,0.99527186,2.63E-05,6.17E-07,1.30E-11,-3.03E-06,
0.33895153,0.92971855,0.99654388,1.1232926,0.21047287,0.99531955,4.85E-06,4.82E-07,1.23E-11,-1.34E-06,
0.36077517,0.92971855,0.99657148,1.1224579,0.20705312,0.99536842,2.28E-05,1.20E-09,1.12E-11,4.03E-07,
0.38259882,0.92971855,0.9966172,1.1214836,0.20368904,0.99543691,1.59E-06,1.13E-08,1.03E-11,5.97E-07,
0.40442246,0.92971855,0.99666172,1.120355,0.20039621,0.99549615,9.13E-06,1.64E-07,9.73E-12,-9.05E-07,
0.42624614,0.92971855,0.99670494,1.1190958,0.19718082,0.99555433,8.68E-06,1.62E-08,9.54E-12,1.43E-06,
0.44806978,0.92971855,0.99675441,1.1177099,0.19405015,0.99563015,7.47E-07,1.35E-08,9.40E-12,2.40E-06,
0.46989343,0.92971855,0.99681491,1.116169,0.1910062,0.99569154,3.13E-05,4.50E-07,9.40E-12,-6.17E-06,
0.49171707,0.92971855,0.99686563,1.1145475,0.18806306,0.99577934,3.23E-06,5.93E-07,9.85E-12,-2.74E-06,
0.51354074,0.92971855,0.99691248,1.112835,0.18520221,0.99584162,1.40E-05,1.56E-09,1.07E-11,1.24E-06,
0.53536439,0.92971855,0.99697334,1.1110311,0.18243803,0.99592537,7.69E-07,5.13E-09,1.17E-11,-9.09E-07,
0.55718803,0.92971855,0.99702692,1.1091353,0.17978349,0.99601388,1.05E-06,4.04E-09,1.27E-11,4.04E-06,
0.57901168,0.92971855,0.99708885,1.1071451,0.17723547,0.99609834,4.74E-07,3.40E-07,1.35E-11,4.34E-07,
0.60083532,0.92971855,0.99715364,1.1050702,0.17480198,0.9961862,6.54E-06,1.12E-07,1.39E-11,1.23E-07,
0.62265897,0.92971855,0.99721783,1.1029322,0.17248265,0.99626428,6.26E-06,2.08E-07,1.36E-11,-6.68E-08,
0.64448261,0.92971855,0.99728119,1.1007277,0.17028134,0.99634695,1.76E-05,7.81E-08,1.29E-11,-1.44E-06,
0.66630626,0.92971855,0.99734628,1.0984823,0.16819628,0.99643755,1.75E-06,3.88E-07,1.19E-11,-1.07E-06,
0.6881299,0.92971855,0.99740934,1.0961756,0.1662311,0.9965294,8.73E-06,1.69E-07,1.08E-11,-8.56E-07,
0.70995355,0.92971855,0.99747473,1.0938395,0.16438401,0.99661595,2.04E-06,1.88E-07,9.78E-12,9.35E-07,
0.73177719,0.92971855,0.99753964,1.0914671,0.16265626,0.99670619,2.88E-06,2.06E-08,8.82E-12,2.95E-06,
0.75360084,0.92971855,0.99760222,1.0890639,0.16104415,0.99681276,3.56E-07,1.98E-07,8.05E-12,5.91E-07,
0.77542448,0.92971855,0.99766695,1.0866427,0.15954879,0.99690235,9.67E-06,1.25E-07,7.51E-12,-4.68E-07,
0.79724813,0.92971855,0.99772793,1.0842173,0.15816787,0.99698681,1.91E-07,0,7.12E-12,8.77E-07,
0.81907183,0.92971855,0.99779218,1.081772,0.15690014,0.99707812,9.26E-06,0,6.82E-12,1.85E-06,
0.84089547,0.92971855,0.99785286,1.0793477,0.15574163,0.99716783,0,7.96E-10,6.59E-12,3.28E-06,
0.86271912,0.92971855,0.99792236,1.0769016,0.15468878,0.99725556,1.10E-05,7.17E-08,6.54E-12,2.52E-07,
0.88454276,0.92971855,0.99798584,1.0744762,0.15373924,0.99733573,1.30E-05,3.61E-07,6.67E-12,-2.81E-06,
0.90636641,0.92971855,0.9980492,1.0720751,0.15289259,0.99742126,2.90E-06,3.13E-07,6.76E-12,-9.80E-07,
0.92819005,0.92971855,0.99811137,1.0696855,0.15214407,0.99750888,6.30E-06,2.61E-07,6.75E-12,-1.10E-06,
0.9500137,0.92971855,0.99816942,1.0673256,0.15148945,0.99759287,1.31E-05,5.37E-08,6.61E-12,2.42E-07,
0.97183734,0.92971855,0.99822217,1.0649947,0.15092507,0.99766892,9.33E-07,1.05E-07,6.42E-12,8.89E-07,
0.99366099,0.92971855,0.99828136,1.0626947,0.15044662,0.99775195,0,2.06E-08,6.26E-12,1.86E-06,
1.0154847,0.92971855,0.99833626,1.0604291,0.15005088,0.99783438,0,7.98E-08,6.17E-12,3.42E-06,
1.0373083,0.92971855,0.99839544,1.058179,0.14973347,0.99790567,9.48E-06,6.27E-08,6.10E-12,-2.45E-07,
1.059132,0.92971855,0.99845046,1.055994,0.14949074,0.99798393,3.11E-06,1.35E-07,6.00E-12,1.20E-07,
1.0809556,0.92971855,0.99850273,1.0538384,0.14931919,0.99805635,1.45E-05,2.94E-07,5.95E-12,-9.66E-07,
1.1027793,0.92971855,0.9985494,1.0517361,0.14921577,0.99811953,2.41E-06,1.95E-08,6.01E-12,1.46E-06,
1.1246029,0.92971855,0.99859917,1.0496812,0.14917463,0.99819744,2.91E-07,3.25E-08,6.15E-12,2.73E-06,
1.1464266,0.92971855,0.99865234,1.0476556,0.14919099,0.99825811,1.74E-06,2.33E-07,6.35E-12,-2.24E-07,
1.1682502,0.92971855,0.99869996,1.0456803,0.14926443,0.99832779,1.23E-05,1.33E-07,6.56E-12,-1.62E-07,
1.1900738,0.92971855,0.99873853,1.0437644,0.14938968,0.99838805,3.15E-06,1.29E-08,6.76E-12,1.11E-06,
1.2118975,0.92971855,0.99878126,1.0418961,0.14956284,0.99844015,4.13E-09,2.80E-08,6.97E-12,1.08E-06,
1.2337211,0.92971855,0.9988358,1.0400625,0.14977859,0.99850971,2.50E-05,3.47E-07,7.27E-12,-1.92E-06,
-0.20663969,0.95026135,0.99684936,1.0937563,0.28433985,0.99576581,3.85E-06,1.61E-06,2.42E-12,-1.73E-06,
-0.18481605,0.95026135,0.99679893,1.0960858,0.28254187,0.99571449,8.36E-06,1.24E-07,2.52E-12,6.29E-07,
-0.16299239,0.95026135,0.99675733,1.0983719,0.28060427,0.9956426,6.53E-09,2.47E-07,2.71E-12,1.90E-06,
-0.14116874,0.95026135,0.99672318,1.1005772,0.27853104,0.99559623,3.07E-05,1.35E-06,2.89E-12,-5.60E-06,
-0.11934509,0.95026135,0.99667919,1.1027318,0.27633405,0.99553269,9.12E-06,2.63E-07,3.07E-12,-1.16E-06,
-0.097521447,0.95026135,0.99664235,1.1048025,0.27400681,0.99548393,5.65E-06,7.52E-08,3.31E-12,1.72E-06,
-0.075697795,0.95026135,0.99660379,1.1067885,0.27155751,0.99543452,1.34E-06,2.77E-07,3.79E-12,2.68E-06,
-0.053874146,0.95026135,0.99657458,1.1086681,0.26899058,0.99539059,1.09E-05,3.07E-07,4.58E-12,1.52E-06,
-0.032050498,0.95026135,0.99654871,1.1104597,0.26631048,0.99534756,4.37E-06,2.41E-07,5.53E-12,1.79E-06,
-0.01022685,0.95026135,0.99653047,1.1121327,0.26352039,0.99531782,6.94E-06,1.39E-06,6.46E-12,-2.98E-06,
0.011596798,0.95026135,0.99650764,1.1136935,0.26063555,0.99528188,8.67E-06,6.71E-07,7.24E-12,-1.35E-06,
0.033420447,0.95026135,0.99648649,1.1151384,0.25765505,0.99525756,5.56E-06,9.68E-08,7.67E-12,-1.03E-06,
0.055244096,0.95026135,0.99647224,1.1164516,0.25458938,0.99523759,4.05E-06,3.00E-07,7.61E-12,5.85E-07,
0.077067748,0.95026135,0.99646217,1.117628,0.25144538,0.99522281,0,1.23E-06,7.21E-12,2.95E-07,
0.098891392,0.95026135,0.99645412,1.1186666,0.24823397,0.9952113,5.82E-06,1.17E-06,6.67E-12,-3.50E-06,
0.12071504,0.95026135,0.99644923,1.1195613,0.24496476,0.99520212,1.68E-05,1.82E-07,5.97E-12,-1.11E-07,
0.1425387,0.95026135,0.99645603,1.1202999,0.24164096,0.99519902,2.16E-05,1.53E-06,5.53E-12,-5.09E-06,
0.16436234,0.95026135,0.99645489,1.1209053,0.23827821,0.99521297,1.59E-05,1.13E-06,5.87E-12,-5.55E-06,
0.18618599,0.95026135,0.99645501,1.1213574,0.23488776,0.99521798,5.09E-06,1.16E-07,6.91E-12,1.65E-06,
0.20800963,0.95026135,0.99646622,1.1216577,0.23147376,0.99524164,4.28E-07,4.33E-07,8.24E-12,2.53E-06,
0.22983329,0.95026135,0.9964878,1.1217825,0.22804779,0.99525243,1.19E-05,4.52E-07,9.77E-12,-1.90E-06,
0.25165692,0.95026135,0.99650514,1.1217639,0.22462216,0.99528629,1.11E-05,3.20E-08,1.12E-11,-7.70E-07,
0.27348059,0.95026135,0.99652272,1.1216016,0.22120349,0.99530244,2.22E-06,1.14E-07,1.20E-11,-4.01E-07,
0.29530424,0.95026135,0.99655813,1.1212642,0.21780092,0.99534255,1.13E-05,1.16E-06,1.24E-11,-5.37E-06,
0.31712788,0.95026135,0.99657214,1.1208076,0.21443126,0.99537981,0,0,1.22E-11,2.68E-06,
0.33895153,0.95026135,0.99661005,1.1201657,0.21109369,0.99542701,6.80E-06,0,1.16E-11,-1.20E-06,
0.36077517,0.95026135,0.99664617,1.1193979,0.20780087,0.99547303,6.45E-06,4.05E-08,1.06E-11,-1.42E-06,
0.38259882,0.95026135,0.99668849,1.1184924,0.20456059,0.99553907,9.30E-06,7.33E-07,9.69E-12,-1.30E-06,
0.40442246,0.95026135,0.99673212,1.1174396,0.20138265,0.99559307,2.31E-05,7.34E-07,9.10E-12,-4.88E-06,
0.42624614,0.95026135,0.99676228,1.1162871,0.19827737,0.99564487,1.84E-06,0,8.82E-12,3.96E-06,
0.44806978,0.95026135,0.99682051,1.1149784,0.19524133,0.99571908,1.40E-05,1.39E-07,8.62E-12,-8.20E-07,
0.46989343,0.95026135,0.99686557,1.1135622,0.19228937,0.99578089,1.28E-05,1.67E-07,8.54E-12,-1.93E-07,
0.49171707,0.95026135,0.99691403,1.1120423,0.18942462,0.99585801,2.11E-06,3.24E-07,8.86E-12,3.90E-07,
0.51354074,0.95026135,0.99697012,1.1104136,0.1866516,0.99592245,2.71E-06,2.36E-07,9.50E-12,-2.16E-07,
0.53536439,0.95026135,0.99701828,1.1086897,0.1839768,0.9960041,1.50E-06,7.82E-09,1.03E-11,1.23E-06,
0.55718803,0.95026135,0.99707675,1.1068714,0.18140244,0.99608552,3.26E-08,9.44E-08,1.12E-11,2.13E-06,
0.57901168,0.95026135,0.99714023,1.104957,0.17893127,0.99616915,5.71E-06,1.81E-07,1.21E-11,-1.55E-07,
0.60083532,0.95026135,0.99720144,1.10298,0.17656872,0.99623704,6.94E-06,2.21E-07,1.25E-11,-1.19E-06,
0.62265897,0.95026135,0.99726266,1.1009326,0.17431337,0.99632496,1.10E-05,5.14E-07,1.24E-11,-1.54E-06,
0.64448261,0.95026135,0.99732125,1.0988363,0.17217083,0.99640638,2.03E-06,3.92E-07,1.18E-11,-3.32E-07,
0.66630626,0.95026135,0.99738193,1.0966741,0.17014062,0.99649405,1.59E-05,4.05E-07,1.11E-11,3.36E-07,
0.6881299,0.95026135,0.99744582,1.0944629,0.16822195,0.99658257,1.97E-05,1.61E-07,1.02E-11,-1.62E-06,
0.70995355,0.95026135,0.99750978,1.0922186,0.16641691,0.99666488,1.07E-05,1.96E-07,9.31E-12,-1.95E-06,
0.73177719,0.95026135,0.99757063,1.0899421,0.16472399,0.99675328,1.43E-05,2.38E-07,8.53E-12,-1.46E-06,
0.75360084,0.95026135,0.99763465,1.087642,0.16314334,0.99684411,7.36E-06,2.55E-07,7.89E-12,-1.72E-06,
0.77542448,0.95026135,0.99769133,1.0853252,0.16167398,0.99692404,3.95E-06,4.64E-08,7.46E-12,4.41E-07,
0.79724813,0.95026135,0.9977541,1.082992,0.16031301,0.99701148,4.71E-06,5.09E-09,7.18E-12,1.77E-06,
0.81907183,0.95026135,0.99781215,1.0806594,0.15905927,0.99710125,0,8.60E-08,6.96E-12,2.43E-06,
0.84089547,0.95026135,0.99787444,1.0783021,0.15791003,0.9971959,4.44E-06,0,6.81E-12,1.53E-06,
0.86271912,0.95026135,0.99793857,1.0759674,0.15686283,0.99727219,3.82E-06,6.09E-08,6.82E-12,1.38E-06,
0.88454276,0.95026135,0.99800056,1.0736285,0.15591416,0.99735641,7.04E-06,3.38E-07,7.00E-12,-7.92E-07,
0.90636641,0.95026135,0.99806184,1.071316,0.15506366,0.99744362,9.60E-06,2.56E-07,7.12E-12,4.41E-07,
0.92819005,0.95026135,0.99811751,1.0690141,0.15430607,0.99752635,7.53E-06,9.66E-08,7.12E-12,-7.54E-07,
0.9500137,0.95026135,0.99816829,1.0667425,0.15363966,0.99759829,5.63E-07,1.58E-07,6.97E-12,1.45E-06,
0.97183734,0.95026135,0.99822813,1.0644958,0.15305975,0.99768007,0,4.06E-08,6.75E-12,3.15E-06,
0.99366099,0.95026135,0.99828136,1.0622622,0.15256242,0.99776149,1.37E-06,7.66E-08,6.53E-12,2.60E-06,
1.0154847,0.95026135,0.99834001,1.0600741,0.15214455,0.99782878,0,1.40E-08,6.35E-12,2.33E-06,
1.0373083,0.95026135,0.99839926,1.0578951,0.15180178,0.99790436,2.30E-05,3.08E-09,6.17E-12,-1.18E-06,
1.059132,0.95026135,0.99844939,1.0557756,0.15153106,0.99798298,1.09E-05,1.13E-07,5.93E-12,-1.85E-06,
1.0809556,0.95026135,0.99849296,1.053709,0.15133114,0.99804306,1.98E-06,2.25E-08,5.72E-12,3.69E-06,
1.1027793,0.95026135,0.99854922,1.0516524,0.15119199,0.99812454,1.31E-06,2.64E-07,5.62E-12,-1.39E-06,
1.1246029,0.95026135,0.99859494,1.0496471,0.15111817,0.99818158,8.12E-06,5.69E-08,5.62E-12,-7.64E-08,
1.1464266,0.95026135,0.99865073,1.0476873,0.15109685,0.99825448,2.83E-06,5.96E-07,5.70E-12,-2.38E-06,
1.1682502,0.95026135,0.99869525,1.0457778,0.15113503,0.99830645,1.94E-07,1.15E-08,5.82E-12,9.12E-07,
1.1900738,0.95026135,0.99872464,1.0439247,0.15122275,0.99837941,1.09E-06,2.15E-08,5.94E-12,5.01E-06,
1.2118975,0.95026135,0.99877894,1.0420872,0.15135381,0.99843156,4.12E-08,3.05E-10,6.09E-12,2.10E-06,
-0.16299239,0.97080415,0.99682438,1.0963196,0.27848619,0.99573761,5.40E-06,1.01E-06,2.18E-12,-3.81E-07,
-0.14116874,0.97080415,0.99678373,1.0984415,0.27649087,0.99567312,1.89E-05,3.54E-08,2.34E-12,-2.70E-06,
-0.11934509,0.97080415,0.99674153,1.1005082,0.27436888,0.99563134,1.19E-05,7.80E-07,2.50E-12,-2.30E-06,
-0.097521447,0.97080415,0.99670494,1.1025021,0.27212879,0.9955709,5.95E-06,4.62E-08,2.70E-12,3.33E-06,
-0.075697795,0.97080415,0.99667674,1.104399,0.26976958,0.99553376,4.34E-06,0,3.11E-12,2.80E-06,
-0.053874146,0.97080415,0.99665058,1.1062083,0.26729491,0.99549347,3.08E-06,7.46E-07,3.84E-12,-1.75E-06,
-0.032050498,0.97080415,0.99662304,1.107914,0.26471919,0.9954505,9.07E-06,-4.84E-10,4.74E-12,2.11E-07,
-0.01022685,0.97080415,0.99660349,1.1095191,0.26203713,0.99542087,1.85E-05,5.65E-07,5.64E-12,-2.06E-06,
0.011596798,0.97080415,0.99657446,1.1110262,0.25926322,0.99539,9.56E-06,1.35E-07,6.41E-12,7.06E-07,
0.033420447,0.97080415,0.99656093,1.1124092,0.25639775,0.99536723,3.82E-08,4.43E-07,6.87E-12,-2.43E-07,
0.055244096,0.97080415,0.99654686,1.1136589,0.25345281,0.99534678,4.83E-06,4.58E-07,6.91E-12,-1.00E-07,
0.077067748,0.97080415,0.99653691,1.114786,0.2504347,0.99533224,5.98E-06,4.25E-07,6.68E-12,-1.15E-06,
0.098891392,0.97080415,0.99652958,1.1157861,0.24735259,0.99532205,0,2.91E-08,6.33E-12,2.14E-06,
0.12071504,0.97080415,0.99652433,1.1166453,0.24421065,0.99531299,0,3.17E-07,5.81E-12,1.12E-07,
0.1425387,0.97080415,0.99653238,1.1173537,0.2410202,0.99530858,1.28E-05,1.18E-06,5.38E-12,-2.25E-06,
0.16436234,0.97080415,0.99653119,1.1179267,0.23779142,0.99531937,2.22E-05,1.09E-06,5.55E-12,-2.84E-06,
0.18618599,0.97080415,0.99653417,1.1183584,0.23453523,0.99532777,1.19E-05,1.03E-07,6.39E-12,3.97E-07,
0.20800963,0.97080415,0.99654239,1.1186504,0.2312562,0.99534684,1.06E-06,1.64E-07,7.54E-12,3.13E-06,
0.22983329,0.97080415,0.99656206,1.1187755,0.22796309,0.99536175,8.69E-06,7.01E-07,8.85E-12,-4.74E-06,
0.25165692,0.97080415,0.99658102,1.1187586,0.22467095,0.99538618,1.06E-05,1.43E-07,1.01E-11,-1.94E-06,
0.27348059,0.97080415,0.99659848,1.1186119,0.22138533,0.99541104,9.78E-07,3.92E-07,1.09E-11,2.92E-06,
0.29530424,0.97080415,0.99662489,1.1182936,0.21811385,0.99544227,1.74E-05,6.65E-07,1.12E-11,-3.25E-06,
0.31712788,0.97080415,0.9966467,1.1178461,0.21487054,0.99548095,6.23E-06,2.79E-07,1.12E-11,1.19E-06,
0.33895153,0.97080415,0.99668086,1.1172622,0.21165861,0.99552375,0,4.08E-07,1.07E-11,6.06E-07,
0.36077517,0.97080415,0.99671727,1.1165243,0.20848925,0.99557287,1.06E-05,1.57E-07,9.97E-12,-2.27E-06,
0.38259882,0.97080415,0.99675333,1.1156671,0.20537037,0.99562073,8.81E-07,1.31E-07,9.15E-12,7.47E-07,
0.40442246,0.97080415,0.99679828,1.1146699,0.20230635,0.99568254,9.40E-06,6.81E-07,8.58E-12,-1.70E-06,
0.42624614,0.97080415,0.9968276,1.113569,0.19931124,0.99573624,0,2.64E-08,8.24E-12,3.10E-06,
0.44806978,0.97080415,0.9968847,1.1123141,0.19638334,0.99579602,2.05E-05,2.85E-07,7.97E-12,-1.39E-06,
0.46989343,0.97080415,0.99692571,1.1109753,0.19353382,0.99586993,1.00E-05,1.33E-07,7.77E-12,-1.40E-06,
0.49171707,0.97080415,0.99697,1.1095231,0.19076832,0.9959408,2.92E-06,0,7.90E-12,2.38E-06,
0.51354074,0.97080415,0.99702525,1.1079663,0.18808752,0.99599904,5.09E-06,1.25E-07,8.33E-12,-2.62E-07,
0.53536439,0.97080415,0.99707204,1.1063242,0.18549991,0.9960829,1.09E-06,7.37E-08,8.97E-12,1.48E-06,
0.55718803,0.97080415,0.99712908,1.1045897,0.1830065,0.9961555,4.18E-07,2.25E-07,9.78E-12,4.55E-07,
0.57901168,0.97080415,0.99719143,1.1027648,0.18061191,0.99622071,7.08E-06,3.84E-07,1.06E-11,-1.70E-06,
0.60083532,0.97080415,0.99724728,1.1008687,0.17832008,0.99630386,2.35E-05,5.25E-07,1.11E-11,-2.40E-06,
0.62265897,0.97080415,0.99730122,1.0989249,0.17613286,0.99638999,1.29E-05,1.32E-07,1.11E-11,1.27E-06,
0.64448261,0.97080415,0.9973591,1.0969123,0.17404941,0.99646521,5.32E-06,1.86E-07,1.07E-11,1.43E-06,
0.66630626,0.97080415,0.9974159,1.0948541,0.17207217,0.99655485,0,2.28E-07,1.02E-11,6.67E-07,
0.6881299,0.97080415,0.99748027,1.0927371,0.17020239,0.99662912,1.07E-05,2.33E-07,9.47E-12,2.73E-07,
0.70995355,0.97080415,0.99754375,1.0905846,0.16843909,0.99671483,1.52E-05,2.82E-07,8.80E-12,-8.90E-07,
0.73177719,0.97080415,0.9976033,1.0884047,0.16678341,0.99680454,1.65E-05,3.03E-07,8.19E-12,-2.25E-06,
0.75360084,0.97080415,0.99765587,1.0862026,0.16523577,0.99687642,5.05E-06,2.61E-08,7.69E-12,-4.54E-07,
0.77542448,0.97080415,0.99771792,1.0839788,0.16379204,0.99696177,9.75E-06,7.24E-08,7.38E-12,3.69E-08,
0.79724813,0.97080415,0.99777359,1.0817467,0.16245155,0.99705082,1.32E-06,7.88E-08,7.22E-12,1.08E-06,
0.81907183,0.97080415,0.99783546,1.0795014,0.16121292,0.99713558,8.19E-07,1.17E-07,7.09E-12,2.04E-06,
0.84089547,0.97080415,0.99789882,1.0772464,0.16007471,0.99720877,6.21E-06,1.16E-07,7.00E-12,-1.10E-07,
0.86271912,0.97080415,0.99795967,1.0749918,0.15903299,0.99729204,1.69E-05,3.19E-07,7.07E-12,-1.50E-06,
0.88454276,0.97080415,0.99801326,1.0727643,0.15808769,0.99737948,6.73E-07,1.07E-07,7.31E-12,1.64E-06,
0.90636641,0.97080415,0.99807346,1.0705327,0.15723346,0.99746174,0,1.25E-07,7.48E-12,-2.85E-07,
0.92819005,0.97080415,0.99812102,1.0683172,0.15646987,0.99752903,1.12E-06,1.33E-07,7.49E-12,-3.86E-07,
0.9500137,0.97080415,0.99818027,1.0661234,0.15579185,0.99761015,8.93E-07,6.62E-08,7.34E-12,1.74E-06,
0.97183734,0.97080415,0.99823141,1.0639488,0.1551978,0.99769437,2.29E-06,5.81E-09,7.10E-12,2.35E-06,
0.99366099,0.97080415,0.99828953,1.0618044,0.15468222,0.99775535,1.20E-06,2.64E-08,6.83E-12,8.28E-07,
1.0154847,0.97080415,0.99835026,1.0596697,0.154241,0.99783319,2.20E-05,6.05E-07,6.57E-12,-3.97E-06,
-0.075697795,0.9913469,0.99675024,1.1019866,0.26801792,0.99563384,3.57E-06,3.66E-07,2.41E-12,1.04E-06,
-0.053874146,0.9913469,0.99672621,1.1037161,0.26563776,0.99559867,1.95E-05,1.20E-06,3.09E-12,-4.16E-06,
-0.032050498,0.9913469,0.99669784,1.1053634,0.26316065,0.99555236,5.31E-06,2.24E-07,3.95E-12,-2.45E-07,
-0.01022685,0.9913469,0.99667859,1.106897,0.26058075,0.99552351,1.91E-05,1.79E-06,4.83E-12,-5.49E-06,
0.011596798,0.9913469,0.99664867,1.108336,0.25791907,0.99549818,1.22E-05,1.90E-07,5.59E-12,1.05E-06,
0.033420447,0.9913469,0.99663538,1.1096523,0.2551679,0.99547678,6.21E-06,4.64E-07,6.09E-12,-6.69E-07,
0.055244096,0.9913469,0.99662143,1.1108623,0.25233933,0.99545604,7.97E-07,2.10E-07,6.24E-12,1.38E-06,
0.077067748,0.9913469,0.99661171,1.1119387,0.24944179,0.99544168,4.02E-08,4.48E-07,6.18E-12,7.59E-07,
0.098891392,0.9913469,0.99660504,1.1129001,0.24648273,0.99543279,2.49E-06,4.19E-07,6.03E-12,2.66E-06,
0.12071504,0.9913469,0.9965995,1.1137115,0.24346931,0.99542385,6.63E-06,4.52E-07,5.66E-12,1.02E-06,
0.1425387,0.9913469,0.99660873,1.1143904,0.24040677,0.99541819,3.05E-05,1.05E-06,5.22E-12,-6.14E-06,
0.16436234,0.9913469,0.99660766,1.1149584,0.2373118,0.99542582,2.00E-06,3.61E-08,5.22E-12,1.04E-06,
0.18618599,0.9913469,0.99661338,1.1153592,0.23418431,0.99543762,1.83E-05,4.48E-08,5.86E-12,-2.00E-06,
0.20800963,0.9913469,0.99661857,1.1156431,0.23103727,0.99545205,1.67E-06,2.98E-08,6.84E-12,2.46E-06,
0.22983329,0.9913469,0.99663609,1.1157687,0.22787759,0.99547106,6.74E-06,1.60E-07,7.94E-12,-9.41E-07,
0.25165692,0.9913469,0.99665689,1.1157523,0.22471306,0.99549073,1.98E-05,8.73E-07,8.99E-12,-4.21E-06,
0.27348059,0.9913469,0.99667424,1.1156157,0.22155932,0.9955197,0,3.63E-07,9.70E-12,1.42E-06,
0.29530424,0.9913469,0.99669582,1.1153201,0.21841791,0.99554503,9.82E-06,6.46E-08,1.01E-11,-9.72E-07,
0.31712788,0.9913469,0.99672103,1.1148977,0.21529935,0.99558169,1.10E-05,5.24E-07,1.02E-11,-5.46E-07,
0.33895153,0.9913469,0.99675006,1.1143363,0.2122127,0.99562496,1.16E-05,4.96E-07,9.89E-12,-7.76E-07,
0.36077517,0.9913469,0.99678379,1.1136545,0.20916608,0.99567056,2.24E-06,3.58E-07,9.29E-12,2.79E-06,
0.38259882,0.9913469,0.99682039,1.1128362,0.20616487,0.99571991,1.03E-06,3.00E-07,8.61E-12,1.35E-06,
0.40442246,0.9913469,0.99685729,1.1118852,0.20321812,0.99577659,1.53E-05,2.55E-07,8.05E-12,1.37E-07,
